cve_id,cwe_id,published_date,base_score,attack_vector,attack_complexity,privileges_required,user_interaction,scope,confidentiality_impact,integrity_impact,availability_impact,is_exploited,cve_age_days
CVE-2021-37555,CWE-798,2021-07-26 21:15:17.047,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1785
CVE-2021-37163,CWE-798,2021-08-02 13:15:07.800,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1778
CVE-2021-27503,CWE-798,2021-08-02 21:15:08.187,4.8,NETWORK,HIGH,NONE,NONE,UNCHANGED,LOW,LOW,NONE,0,1778
CVE-2021-27952,CWE-798,2021-08-03 15:15:08.250,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1777
CVE-2013-6276,CWE-798,2021-08-09 18:15:07.120,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1771
CVE-2020-25560,CWE-798,2021-08-11 21:15:07.990,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1769
CVE-2020-25561,CWE-798,2021-08-11 21:15:08.027,7.8,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1769
CVE-2020-25565,CWE-798,2021-08-11 21:15:08.177,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1769
CVE-2021-32588,CWE-798,2021-08-18 22:15:06.857,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1762
CVE-2021-39245,CWE-798,2021-08-23 05:15:08.327,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,0,1757
CVE-2021-39613,CWE-798,2021-08-23 22:15:28.657,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1757
CVE-2021-39614,CWE-798,2021-08-23 22:15:28.820,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1757
CVE-2021-39615,CWE-798,2021-08-23 22:15:28.937,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1757
CVE-2021-29728,CWE-798,2021-08-30 17:15:07.520,4.9,NETWORK,LOW,HIGH,NONE,UNCHANGED,HIGH,NONE,NONE,0,1750
CVE-2021-36234,CWE-798,2021-08-31 18:15:08.083,5.5,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,0,1749
CVE-2021-40494,CWE-798,2021-09-03 02:15:06.467,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1746
CVE-2021-33484,CWE-798,2021-09-07 05:15:06.853,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,0,1742
CVE-2021-28912,"CWE-521,CWE-798",2021-09-09 18:15:08.947,7.2,NETWORK,LOW,HIGH,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1740
CVE-2021-21913,CWE-798,2021-09-23 15:15:07.527,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1726
CVE-2020-4690,CWE-798,2021-09-23 17:15:10.810,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1726
CVE-2021-41827,CWE-798,2021-09-30 03:15:06.950,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,0,1719
CVE-2021-41828,CWE-798,2021-09-30 03:15:06.993,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,0,1719
CVE-2021-33583,CWE-798,2021-09-30 20:15:07.537,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1719
CVE-2021-34744,"CWE-540,CWE-798",2021-10-06 20:15:10.393,4.9,NETWORK,LOW,HIGH,NONE,UNCHANGED,HIGH,NONE,NONE,0,1713
CVE-2021-34757,"CWE-540,CWE-798",2021-10-06 20:15:10.947,4.9,NETWORK,LOW,HIGH,NONE,UNCHANGED,HIGH,NONE,NONE,0,1713
CVE-2021-38456,"CWE-259,CWE-798",2021-10-12 14:15:08.503,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1707
CVE-2021-41320,CWE-798,2021-10-15 16:15:07.493,5.5,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,0,1704
CVE-2021-38461,"CWE-321,CWE-798",2021-10-22 12:15:08.423,8.2,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,HIGH,NONE,0,1697
CVE-2021-40119,"CWE-321,CWE-798",2021-11-04 16:15:09.360,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1684
CVE-2021-43575,CWE-798,2021-11-09 23:15:08.933,5.5,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,0,1679
CVE-2021-43136,CWE-798,2021-11-10 12:15:16.943,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1678
CVE-2021-40519,CWE-798,2021-11-10 16:15:09.033,10.0,NETWORK,LOW,NONE,NONE,CHANGED,HIGH,HIGH,NONE,0,1678
CVE-2021-26611,CWE-798,2021-11-26 17:15:07.627,8.1,NETWORK,HIGH,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1662
CVE-2021-43282,CWE-798,2021-11-30 19:15:09.327,6.5,ADJACENT_NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,0,1658
CVE-2021-43284,CWE-798,2021-11-30 19:15:09.690,7.8,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1658
CVE-2021-43044,CWE-798,2021-12-06 04:15:07.650,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1652
CVE-2021-26108,CWE-798,2021-12-08 13:15:07.603,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,0,1650
CVE-2021-41028,"CWE-295,CWE-798",2021-12-16 19:15:08.130,8.2,ADJACENT_NETWORK,HIGH,NONE,NONE,CHANGED,LOW,HIGH,HIGH,0,1642
CVE-2021-44207,CWE-798,2021-12-21 18:15:08.143,8.1,NETWORK,HIGH,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,1,1637
CVE-2021-45520,CWE-798,2021-12-26 01:15:13.863,9.6,ADJACENT_NETWORK,LOW,NONE,NONE,CHANGED,HIGH,HIGH,HIGH,0,1632
CVE-2021-45521,CWE-798,2021-12-26 01:15:13.910,7.4,ADJACENT_NETWORK,LOW,NONE,NONE,CHANGED,HIGH,NONE,NONE,0,1632
CVE-2021-45522,CWE-798,2021-12-26 01:15:13.957,6.1,ADJACENT_NETWORK,LOW,NONE,NONE,CHANGED,LOW,LOW,NONE,0,1632
CVE-2021-35232,CWE-798,2021-12-27 19:15:08.290,6.8,LOCAL,LOW,NONE,NONE,UNCHANGED,HIGH,LOW,NONE,0,1631
CVE-2021-20132,CWE-798,2021-12-30 22:15:07.863,8.8,ADJACENT_NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1628
CVE-2021-20155,CWE-798,2021-12-30 22:15:08.847,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1628
CVE-2021-20170,CWE-798,2021-12-30 22:15:09.607,8.8,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1628
CVE-2021-45732,CWE-798,2021-12-30 22:15:10.063,8.8,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1628
CVE-2021-45913,CWE-798,2022-01-04 15:15:07.897,7.2,NETWORK,LOW,HIGH,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1623
CVE-2021-45458,"CWE-330,CWE-798",2022-01-06 13:15:08.330,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,0,1621
CVE-2022-22845,CWE-798,2022-01-10 14:12:58.567,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1617
CVE-2021-45033,CWE-798,2022-01-11 12:15:10.093,8.8,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1616
CVE-2022-21669,CWE-798,2022-01-11 15:15:08.457,9.1,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,NONE,0,1616
CVE-2021-43052,CWE-798,2022-01-11 19:15:07.880,9.3,NETWORK,LOW,NONE,NONE,CHANGED,HIGH,LOW,NONE,0,1616
CVE-2022-22056,CWE-798,2022-01-14 05:15:11.330,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1613
CVE-2022-0131,CWE-798,2022-01-17 10:15:08.007,3.3,LOCAL,LOW,LOW,NONE,UNCHANGED,LOW,NONE,NONE,0,1610
CVE-2021-23842,"CWE-321,CWE-798",2022-01-19 21:15:08.137,5.7,ADJACENT_NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,NONE,NONE,0,1608
CVE-2022-22928,CWE-798,2022-01-21 00:15:07.937,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1606
CVE-2021-23233,"CWE-284,CWE-798",2022-01-21 19:15:08.123,7.3,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,LOW,LOW,0,1606
CVE-2021-44464,CWE-798,2022-01-21 19:15:09.403,6.3,NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,LOW,LOW,0,1606
CVE-2022-21199,"CWE-321,CWE-798",2022-01-28 20:15:12.323,5.9,NETWORK,HIGH,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,0,1599
CVE-2020-36064,CWE-798,2022-01-31 13:15:07.830,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1596
CVE-2021-42635,CWE-798,2022-01-31 18:15:07.870,8.1,NETWORK,HIGH,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1596
CVE-2022-22987,"CWE-321,CWE-798",2022-02-04 23:15:13.437,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1592
CVE-2021-42833,CWE-798,2022-02-07 19:15:08.213,9.3,LOCAL,LOW,NONE,NONE,CHANGED,HIGH,HIGH,HIGH,0,1589
CVE-2021-45106,CWE-798,2022-02-09 16:15:14.343,6.5,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,0,1587
CVE-2020-36062,CWE-798,2022-02-11 16:15:08.557,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1585
CVE-2022-22766,CWE-798,2022-02-11 19:15:08.850,7.0,LOCAL,HIGH,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1585
CVE-2022-22765,CWE-798,2022-02-12 03:15:07.363,8.0,LOCAL,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,LOW,0,1584
CVE-2021-46247,CWE-798,2022-02-17 19:15:07.963,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,0,1579
CVE-2022-23650,"CWE-321,CWE-798",2022-02-18 22:15:13.283,7.2,NETWORK,LOW,HIGH,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1578
CVE-2021-27797,CWE-798,2022-02-21 18:15:08.447,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1575
CVE-2022-25329,CWE-798,2022-02-24 03:15:43.970,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1572
CVE-2022-24255,CWE-798,2022-03-01 23:15:08.950,8.8,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1567
CVE-2022-25045,CWE-798,2022-03-02 21:15:08.313,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1566
CVE-2022-25213,CWE-798,2022-03-10 17:47:00.777,6.8,PHYSICAL,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1558
CVE-2022-25217,CWE-798,2022-03-10 17:47:01.810,7.8,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1558
CVE-2022-25510,CWE-798,2022-03-11 00:15:08.397,8.8,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1557
CVE-2022-21194,CWE-798,2022-03-11 09:15:11.237,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1557
CVE-2022-23402,CWE-798,2022-03-11 09:15:11.923,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1557
CVE-2021-41848,CWE-798,2022-03-11 23:15:08.840,7.8,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1557
CVE-2022-25246,CWE-798,2022-03-16 15:15:16.343,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1552
CVE-2022-26660,CWE-798,2022-03-16 15:15:16.893,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,0,1552
CVE-2020-25180,"CWE-321,CWE-798",2022-03-18 18:15:09.187,5.3,NETWORK,HIGH,NONE,REQUIRED,UNCHANGED,HIGH,NONE,NONE,0,1550
CVE-2020-25193,"CWE-321,CWE-798",2022-03-18 18:15:09.357,5.3,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,NONE,NONE,0,1550
CVE-2021-45877,CWE-798,2022-03-21 11:15:10.670,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1547
CVE-2021-27430,CWE-798,2022-03-23 20:15:08.587,8.4,LOCAL,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1545
CVE-2022-25577,CWE-798,2022-03-25 17:15:08.720,9.1,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,NONE,0,1543
CVE-2022-25521,CWE-798,2022-03-29 01:15:07.257,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1539
CVE-2022-24693,CWE-798,2022-03-30 02:15:08.960,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1538
CVE-2021-46008,CWE-798,2022-03-30 23:15:07.863,8.8,ADJACENT_NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1538
CVE-2021-30064,CWE-798,2022-04-03 22:15:14.900,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1534
CVE-2022-25569,CWE-798,2022-04-04 18:15:08.117,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1533
CVE-2022-1162,CWE-798,2022-04-04 20:15:09.943,9.1,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,NONE,0,1533
CVE-2022-23441,CWE-798,2022-04-06 09:15:08.493,9.1,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,NONE,0,1531
CVE-2022-23440,CWE-798,2022-04-06 10:15:08.257,7.8,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1531
CVE-2022-26671,CWE-798,2022-04-07 19:15:09.010,7.3,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,LOW,LOW,0,1530
CVE-2022-22560,CWE-798,2022-04-12 18:15:08.620,7.1,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,HIGH,0,1525
CVE-2022-27506,CWE-798,2022-04-13 18:15:14.527,2.7,NETWORK,LOW,HIGH,NONE,UNCHANGED,LOW,NONE,NONE,0,1524
CVE-2021-40390,CWE-798,2022-04-14 20:15:08.703,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1523
CVE-2022-28810,"CWE-78,CWE-798",2022-04-18 13:15:08.233,6.8,NETWORK,LOW,HIGH,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,1,1519
CVE-2022-24860,"CWE-321,CWE-798",2022-04-20 00:16:51.177,7.4,NETWORK,HIGH,NONE,NONE,UNCHANGED,HIGH,HIGH,NONE,0,1517
CVE-2022-20773,"CWE-321,CWE-798",2022-04-21 19:15:08.290,7.5,NETWORK,HIGH,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,0,1516
CVE-2022-26672,CWE-798,2022-04-22 07:15:07.510,7.3,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,LOW,LOW,0,1515
CVE-2022-23942,CWE-798,2022-04-26 16:15:47.673,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,0,1511
CVE-2021-34601,"CWE-259,CWE-798",2022-04-27 16:15:11.207,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1510
CVE-2022-29856,CWE-798,2022-04-29 16:15:08.997,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,0,1508
CVE-2022-23724,"CWE-288,CWE-310,CWE-798",2022-05-04 17:15:08.970,6.4,NETWORK,HIGH,LOW,REQUIRED,UNCHANGED,HIGH,HIGH,NONE,0,1503
CVE-2021-38969,CWE-798,2022-05-11 16:15:08.600,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1496
CVE-2022-26020,"CWE-321,CWE-798",2022-05-12 17:15:10.580,6.5,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,0,1495
CVE-2022-27172,"CWE-259,CWE-798",2022-05-12 17:15:11.120,8.8,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1495
CVE-2022-1701,"CWE-321,CWE-798",2022-05-13 20:15:07.870,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,0,1494
CVE-2022-29644,CWE-798,2022-05-18 12:15:08.487,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1489
CVE-2022-29645,CWE-798,2022-05-18 12:15:08.533,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1489
CVE-2021-42850,CWE-798,2022-05-18 16:15:08.303,8.8,ADJACENT_NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1489
CVE-2022-29186,"CWE-321,CWE-798",2022-05-20 21:15:10.177,9.1,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,NONE,0,1487
CVE-2013-10002,CWE-798,2022-05-24 16:15:07.370,6.5,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,LOW,NONE,0,1483
CVE-2022-28605,CWE-798,2022-06-02 14:15:45.377,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1474
CVE-2022-29730,CWE-798,2022-06-02 14:15:50.827,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1474
CVE-2022-31460,CWE-798,2022-06-02 22:15:08.060,7.4,ADJACENT_NETWORK,LOW,NONE,NONE,CHANGED,NONE,HIGH,NONE,0,1474
CVE-2022-31462,CWE-798,2022-06-02 22:15:08.163,9.3,ADJACENT_NETWORK,LOW,NONE,NONE,CHANGED,HIGH,HIGH,NONE,0,1474
CVE-2021-42892,CWE-798,2022-06-03 17:15:07.607,4.3,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,LOW,NONE,0,1473
CVE-2022-25806,CWE-798,2022-06-09 04:15:10.993,8.8,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1467
CVE-2022-25807,CWE-798,2022-06-09 04:15:11.073,5.5,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,0,1467
CVE-2017-20039,"CWE-259,CWE-798",2022-06-11 10:15:09.853,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1465
CVE-2022-29525,CWE-798,2022-06-13 05:15:11.313,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1463
CVE-2022-26476,CWE-798,2022-06-14 10:15:19.883,8.8,ADJACENT_NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1462
CVE-2020-36547,CWE-798,2022-06-17 13:15:11.923,5.9,LOCAL,LOW,NONE,NONE,UNCHANGED,LOW,LOW,LOW,0,1459
CVE-2021-40903,CWE-798,2022-06-17 14:15:08.060,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1459
CVE-2022-30422,CWE-798,2022-06-17 17:15:10.297,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1459
CVE-2022-34005,CWE-798,2022-06-19 21:15:07.890,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1457
CVE-2022-30997,CWE-798,2022-06-28 13:15:12.607,7.2,NETWORK,LOW,HIGH,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1448
CVE-2021-40597,CWE-798,2022-06-29 20:15:08.067,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1447
CVE-2022-34151,CWE-798,2022-07-04 02:15:07.727,8.1,NETWORK,HIGH,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1442
CVE-2020-4150,CWE-798,2022-07-11 17:15:08.837,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1435
CVE-2020-4157,CWE-798,2022-07-12 19:15:08.147,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,0,1434
CVE-2022-35857,CWE-798,2022-07-13 22:15:09.060,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1433
CVE-2022-28371,CWE-798,2022-07-14 13:15:08.317,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,0,1432
CVE-2022-32389,CWE-798,2022-07-14 21:15:08.570,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,0,1432
CVE-2022-30622,CWE-798,2022-07-17 21:15:08.803,5.3,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,LOW,LOW,LOW,0,1429
CVE-2022-31210,CWE-798,2022-07-17 23:15:08.890,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1429
CVE-2022-32985,CWE-798,2022-07-17 23:15:09.060,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1429
CVE-2022-30627,CWE-798,2022-07-18 13:15:10.313,5.7,LOCAL,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,LOW,0,1428
CVE-2022-29060,CWE-798,2022-07-19 14:15:08.603,8.1,NETWORK,HIGH,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1427
CVE-2022-24657,CWE-798,2022-07-20 13:15:08.297,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1426
CVE-2022-34045,CWE-798,2022-07-20 17:15:08.483,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1426
CVE-2022-26138,CWE-798,2022-07-20 18:15:08.617,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,1,1426
CVE-2022-35287,CWE-798,2022-07-25 18:23:13.020,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,0,1421
CVE-2022-34906,CWE-798,2022-07-25 21:15:08.513,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,0,1421
CVE-2022-34907,CWE-798,2022-07-25 21:15:08.687,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1421
CVE-2022-29953,CWE-798,2022-07-26 22:15:10.883,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1420
CVE-2022-29960,CWE-798,2022-07-26 22:15:11.007,5.5,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,0,1420
CVE-2022-29962,CWE-798,2022-07-26 22:15:11.050,5.5,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,0,1420
CVE-2022-29963,CWE-798,2022-07-26 22:15:11.097,5.5,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,0,1420
CVE-2022-29964,CWE-798,2022-07-26 22:15:11.140,5.5,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,0,1420
CVE-2022-30271,"CWE-259,CWE-798",2022-07-26 23:15:08.177,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1420
CVE-2022-30274,CWE-798,2022-07-26 23:15:08.253,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1420
CVE-2022-36952,CWE-798,2022-07-27 21:15:09.027,8.4,LOCAL,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1419
CVE-2021-22644,"CWE-321,CWE-798",2022-07-28 15:15:07.310,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,0,1418
CVE-2022-30314,CWE-798,2022-07-28 16:15:10.857,4.6,PHYSICAL,LOW,NONE,NONE,UNCHANGED,NONE,HIGH,NONE,0,1418
CVE-2022-32965,CWE-798,2022-08-04 10:15:08.250,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1411
CVE-2022-34993,CWE-798,2022-08-04 19:15:09.887,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1411
CVE-2022-22144,"CWE-259,CWE-798",2022-08-05 22:15:09.240,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1410
CVE-2022-35491,CWE-798,2022-08-10 20:15:54.240,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1405
CVE-2021-44720,CWE-798,2022-08-12 15:15:09.170,7.2,NETWORK,LOW,HIGH,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1403
CVE-2022-35734,CWE-798,2022-08-16 08:15:09.027,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,0,1399
CVE-2022-1400,"CWE-321,CWE-798",2022-08-17 00:15:08.130,7.1,ADJACENT_NETWORK,HIGH,NONE,NONE,UNCHANGED,HIGH,HIGH,LOW,0,1398
CVE-2022-35540,CWE-798,2022-08-18 23:15:08.293,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1397
CVE-2022-36170,CWE-798,2022-08-19 21:15:08.673,8.8,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,1396
CVE-2022-36171,CWE-798,2022-08-19 22:15:09.067,8.1,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,0,1396
